customer_id,churn_probability,predicted_churn,actual_churn_next_30_days
CUST032709,0.1757,0,0
CUST028318,0.7251,1,0
CUST008269,0.8498,1,0
CUST015297,0.0859,0,0
CUST014494,0.1037,0,0
CUST003618,0.065,0,0
CUST047397,0.1192,0,0
CUST025813,0.1686,0,0
CUST042035,0.0753,0,0
CUST047113,0.1421,0,0
CUST014110,0.0414,0,0
CUST047554,0.0718,0,0
CUST001233,0.249,0,0
CUST014869,0.0603,0,0
CUST049270,0.6624,1,0
CUST028015,0.146,0,0
CUST022695,0.1256,0,0
CUST018243,0.0423,0,0
CUST016125,0.1415,0,0
CUST038626,0.183,0,0
CUST018146,0.0926,0,0
CUST040779,0.9274,1,1
CUST033947,0.0675,0,0
CUST027431,0.0835,0,0
CUST019830,0.0596,0,0
CUST049185,0.8991,1,1
CUST002172,0.0596,0,0
CUST002560,0.1635,0,0
CUST014574,0.1401,0,0
CUST012913,0.0817,0,0
CUST035761,0.1278,0,0
CUST013073,0.6058,1,0
CUST032710,0.0601,0,0
CUST015791,0.5883,1,0
CUST030736,0.0475,0,0
CUST000987,0.2988,0,0
CUST001229,0.2089,0,0
CUST030336,0.0901,0,0
CUST035738,0.8833,1,0
CUST014255,0.0703,0,0
CUST042803,0.1095,0,0
CUST038922,0.1803,0,0
CUST036425,0.1015,0,0
CUST047001,0.0719,0,0
CUST043585,0.0807,0,0
CUST046456,0.0748,0,0
CUST042249,0.0581,0,0
CUST035475,0.2607,0,0
CUST030514,0.0763,0,0
CUST004390,0.0713,0,0
CUST035053,0.3917,0,0
CUST034188,0.3866,0,0
CUST025594,0.8131,1,0
CUST004500,0.2277,0,0
CUST048788,0.7981,1,0
CUST014561,0.0557,0,0
CUST044592,0.069,0,0
CUST027602,0.4146,0,0
CUST019502,0.3982,0,0
CUST014995,0.2426,0,0
CUST000091,0.1478,0,0
CUST029675,0.0723,0,0
CUST001482,0.7127,1,0
CUST017017,0.065,0,0
CUST001856,0.2333,0,0
CUST009938,0.0753,0,0
CUST043169,0.0662,0,0
CUST027882,0.2701,0,0
CUST007024,0.8955,1,0
CUST026848,0.4276,0,0
CUST028611,0.0988,0,0
CUST011816,0.1865,0,0
CUST029999,0.8717,1,0
CUST037392,0.1489,0,0
CUST021906,0.4081,0,0
CUST018922,0.1014,0,0
CUST016288,0.0359,0,0
CUST006362,0.0595,0,0
CUST023487,0.3507,0,0
CUST007732,0.0593,0,0
CUST027290,0.1025,0,0
CUST035094,0.3134,0,0
CUST044224,0.1061,0,0
CUST009348,0.0652,0,0
CUST016122,0.0374,0,0
CUST026829,0.0656,0,0
CUST028392,0.0753,0,0
CUST021587,0.1971,0,0
CUST033862,0.0922,0,0
CUST039293,0.9131,1,1
CUST011574,0.1161,0,0
CUST001358,0.1052,0,0
CUST033393,0.1992,0,0
CUST042067,0.7271,1,0
CUST028188,0.1243,0,0
CUST008526,0.8036,1,0
CUST040278,0.2242,0,0
CUST031750,0.1578,0,0
CUST028120,0.058,0,0
CUST042029,0.4913,0,0
CUST029218,0.0812,0,0
CUST044757,0.1182,0,0
CUST007208,0.9294,1,1
CUST023624,0.0675,0,0
CUST017689,0.0969,0,0
CUST019778,0.1509,0,0
CUST003971,0.1403,0,0
CUST016042,0.1296,0,0
CUST007031,0.0552,0,0
CUST034264,0.7703,1,1
CUST021990,0.3667,0,0
CUST014123,0.2048,0,0
CUST021430,0.4417,0,0
CUST012162,0.0498,0,0
CUST001037,0.0995,0,0
CUST003474,0.1722,0,0
CUST043195,0.4103,0,0
CUST004376,0.141,0,0
CUST035348,0.1374,0,0
CUST042218,0.741,1,0
CUST008494,0.0534,0,0
CUST023821,0.2054,0,0
CUST028518,0.2743,0,0
CUST032242,0.1601,0,0
CUST028347,0.1142,0,0
CUST039679,0.7437,1,0
CUST019936,0.8457,1,0
CUST016059,0.2717,0,0
CUST028496,0.0997,0,0
CUST006163,0.1275,0,0
CUST024826,0.045,0,0
CUST037755,0.1799,0,0
CUST033085,0.8991,1,0
CUST043771,0.1956,0,0
CUST039225,0.7239,1,0
CUST011611,0.1738,0,0
CUST039414,0.0832,0,0
CUST002378,0.0594,0,0
CUST039159,0.07,0,0
CUST014891,0.0948,0,0
CUST016887,0.0808,0,0
CUST039158,0.0477,0,0
CUST019543,0.087,0,0
CUST044753,0.0741,0,0
CUST004395,0.1601,0,0
CUST011524,0.0573,0,0
CUST043549,0.1015,0,0
CUST009720,0.0994,0,0
CUST031975,0.0633,0,0
CUST046575,0.0644,0,0
CUST033930,0.0744,0,0
CUST035027,0.0873,0,0
CUST034208,0.4655,0,0
CUST047363,0.1373,0,0
CUST015041,0.2733,0,0
CUST040055,0.1428,0,0
CUST009049,0.5758,1,0
CUST021041,0.047,0,0
CUST011329,0.0816,0,0
CUST015598,0.1081,0,0
CUST010465,0.6005,1,0
CUST023130,0.0581,0,0
CUST035856,0.1183,0,0
CUST005901,0.1717,0,0
CUST021065,0.763,1,0
CUST039320,0.0419,0,0
CUST011575,0.1134,0,0
CUST011015,0.7631,1,0
CUST029873,0.059,0,0
CUST024731,0.1735,0,0
CUST040923,0.708,1,0
CUST013153,0.2497,0,0
CUST018505,0.2996,0,0
CUST020404,0.0538,0,0
CUST027224,0.0753,0,0
CUST049681,0.0553,0,0
CUST022747,0.082,0,0
CUST013823,0.1958,0,0
CUST039053,0.7512,1,0
CUST028956,0.0495,0,0
CUST029377,0.1207,0,0
CUST015112,0.0807,0,0
CUST022008,0.0848,0,0
CUST045801,0.0807,0,0
CUST022919,0.0764,0,0
CUST018915,0.1139,0,0
CUST047227,0.4573,0,0
CUST042030,0.0889,0,0
CUST016742,0.433,0,0
CUST008670,0.1487,0,0
CUST012344,0.4134,0,0
CUST016689,0.4214,0,0
CUST016674,0.2738,0,0
CUST041289,0.7738,1,0
CUST013862,0.0898,0,0
CUST005203,0.8459,1,0
CUST049684,0.2255,0,0
CUST012634,0.11,0,0
CUST009924,0.2879,0,0
CUST025581,0.2546,0,0
CUST029101,0.0965,0,0
CUST019238,0.4932,0,0
CUST001909,0.5375,1,0
CUST022589,0.28,0,0
CUST004921,0.1605,0,0
CUST021549,0.2794,0,0
CUST026355,0.1381,0,0
CUST024671,0.328,0,0
CUST038350,0.1061,0,0
CUST023313,0.0513,0,0
CUST019086,0.0923,0,0
CUST023852,0.0571,0,0
CUST023895,0.1175,0,0
CUST025254,0.0591,0,0
CUST024544,0.6247,1,1
CUST032535,0.062,0,0
CUST041035,0.06,0,0
CUST005227,0.0928,0,0
CUST026879,0.387,0,0
CUST014463,0.1545,0,0
CUST016635,0.0737,0,0
CUST023388,0.0675,0,0
CUST020254,0.0604,0,0
CUST033185,0.0902,0,0
CUST033924,0.0835,0,0
CUST015289,0.4762,0,0
CUST041311,0.2605,0,0
CUST021391,0.0816,0,0
CUST022139,0.6553,1,0
CUST040818,0.5963,1,0
CUST036633,0.0784,0,0
CUST046829,0.1022,0,0
CUST007064,0.8463,1,0
CUST032112,0.4011,0,0
CUST001317,0.8364,1,1
CUST039316,0.0896,0,0
CUST045401,0.0508,0,0
CUST020351,0.061,0,0
CUST034475,0.0672,0,0
CUST032584,0.0562,0,0
CUST046614,0.0882,0,0
CUST001517,0.1526,0,0
CUST004138,0.2067,0,0
CUST016679,0.1338,0,0
CUST022693,0.8369,1,0
CUST036561,0.4376,0,0
CUST012670,0.3494,0,0
CUST012433,0.131,0,0
CUST021237,0.1619,0,0
CUST022045,0.8107,1,0
CUST036020,0.4895,0,0
CUST007299,0.415,0,0
CUST016553,0.7994,1,1
CUST046224,0.8322,1,0
CUST000379,0.0972,0,0
CUST018482,0.6894,1,0
CUST046581,0.507,1,0
CUST031842,0.1108,0,0
CUST020960,0.0513,0,0
CUST027592,0.1281,0,0
CUST016055,0.0462,0,0
CUST012883,0.3517,0,0
CUST033854,0.395,0,0
CUST022644,0.3672,0,0
CUST007363,0.4936,0,0
CUST039383,0.0759,0,0
CUST008093,0.4152,0,0
CUST049657,0.8437,1,0
CUST043629,0.2101,0,0
CUST004503,0.2933,0,0
CUST001211,0.0777,0,0
CUST044373,0.4147,0,0
CUST048543,0.1045,0,0
CUST008614,0.1256,0,0
CUST005710,0.3065,0,0
CUST024597,0.1825,0,0
CUST000686,0.4295,0,0
CUST041139,0.074,0,0
CUST037214,0.229,0,0
CUST036559,0.4244,0,0
CUST000968,0.0809,0,0
CUST039510,0.091,0,0
CUST008087,0.0462,0,0
CUST025011,0.0602,0,0
CUST047852,0.0355,0,0
CUST047952,0.7632,1,1
CUST021537,0.0889,0,0
CUST019896,0.1339,0,0
CUST015782,0.0473,0,0
CUST037613,0.2179,0,0
CUST037543,0.2235,0,0
CUST012277,0.0553,0,0
CUST004010,0.1412,0,0
CUST008351,0.1322,0,0
CUST028427,0.0661,0,0
CUST026479,0.2273,0,0
CUST018987,0.0659,0,0
CUST043846,0.0485,0,0
CUST037326,0.3812,0,0
CUST035003,0.1129,0,0
CUST002386,0.281,0,0
CUST017224,0.0517,0,0
CUST040807,0.6123,1,0
CUST015580,0.1019,0,0
CUST031894,0.0536,0,0
CUST002318,0.2043,0,0
CUST011929,0.0951,0,0
CUST038226,0.3138,0,0
CUST039208,0.0753,0,0
CUST047207,0.0981,0,0
CUST028391,0.1834,0,0
CUST021045,0.0798,0,0
CUST008901,0.0887,0,0
CUST046404,0.34,0,0
CUST039525,0.1794,0,0
CUST010446,0.065,0,0
CUST046474,0.0662,0,0
CUST004634,0.1356,0,0
CUST026925,0.2427,0,0
CUST022806,0.1043,0,0
CUST004756,0.0865,0,0
CUST013371,0.1771,0,0
CUST025516,0.1946,0,0
CUST027808,0.1863,0,0
CUST049029,0.1674,0,0
CUST019451,0.5963,1,0
CUST021390,0.1107,0,0
CUST049111,0.2706,0,0
CUST043284,0.1321,0,0
CUST014097,0.8047,1,0
CUST018148,0.0647,0,0
CUST010880,0.0451,0,0
CUST049845,0.077,0,0
CUST018637,0.0423,0,0
CUST044341,0.1208,0,0
CUST014649,0.1333,0,0
CUST048146,0.8991,1,0
CUST020144,0.7172,1,1
CUST045943,0.0373,0,0
CUST004840,0.1211,0,0
CUST002423,0.5361,1,0
CUST024976,0.0987,0,0
CUST014930,0.1196,0,0
CUST010095,0.8717,1,0
CUST017089,0.9087,1,1
CUST047094,0.9039,1,0
CUST023758,0.6424,1,0
CUST021446,0.8091,1,0
CUST024013,0.8991,1,1
CUST021953,0.0475,0,0
CUST019934,0.0753,0,0
CUST010806,0.0603,0,0
CUST039941,0.1134,0,0
CUST003172,0.0753,0,0
CUST021516,0.6095,1,0
CUST014151,0.0923,0,0
CUST037844,0.8991,1,1
CUST034660,0.745,1,0
CUST046221,0.0678,0,0
CUST018439,0.3106,0,0
CUST015376,0.406,0,0
CUST044470,0.1059,0,0
CUST029221,0.1171,0,0
CUST043333,0.1313,0,0
CUST044668,0.1713,0,0
CUST028078,0.1943,0,0
CUST041927,0.096,0,0
CUST026616,0.8464,1,0
CUST032892,0.5096,1,0
CUST044409,0.569,1,0
CUST045395,0.2559,0,0
CUST025572,0.2813,0,0
CUST044554,0.0791,0,0
CUST033832,0.8012,1,0
CUST038830,0.312,0,0
CUST013705,0.079,0,0
CUST037118,0.146,0,0
CUST022260,0.4692,0,0
CUST045884,0.1048,0,0
CUST023226,0.1786,0,0
CUST032961,0.1203,0,0
CUST036599,0.0864,0,0
CUST042322,0.8991,1,0
CUST005120,0.2031,0,0
CUST030752,0.0722,0,0
CUST008728,0.3152,0,0
CUST034409,0.0802,0,0
CUST037735,0.1073,0,0
CUST034778,0.8833,1,0
CUST042993,0.0814,0,0
CUST034584,0.1729,0,0
CUST005233,0.5358,1,0
CUST000075,0.2024,0,0
CUST030076,0.0862,0,0
CUST023329,0.0701,0,0
CUST015599,0.0525,0,0
CUST031417,0.1855,0,0
CUST020589,0.0483,0,0
CUST026778,0.0586,0,0
CUST010901,0.5035,1,0
CUST034186,0.0963,0,0
CUST024337,0.0903,0,0
CUST000935,0.0448,0,0
CUST008091,0.0675,0,0
CUST009120,0.1843,0,0
CUST006482,0.1194,0,0
CUST025213,0.0952,0,0
CUST005812,0.0505,0,0
CUST024925,0.0838,0,0
CUST026298,0.1951,0,0
CUST019344,0.1807,0,0
CUST030337,0.059,0,0
CUST038307,0.4563,0,0
CUST035419,0.0844,0,0
CUST027178,0.0468,0,0
CUST028126,0.3261,0,0
CUST006509,0.0774,0,0
CUST023818,0.186,0,0
CUST010916,0.0535,0,0
CUST016210,0.8252,1,0
CUST044212,0.1788,0,0
CUST002297,0.0791,0,0
CUST003290,0.5411,1,0
CUST026537,0.1007,0,0
CUST032189,0.2196,0,0
CUST048652,0.2375,0,0
CUST030365,0.0801,0,0
CUST027294,0.8991,1,0
CUST032300,0.7378,1,0
CUST038767,0.0431,0,0
CUST012257,0.107,0,0
CUST038380,0.1196,0,0
CUST031041,0.0438,0,0
CUST033200,0.123,0,0
CUST007372,0.0933,0,0
CUST007217,0.0662,0,0
CUST030000,0.1858,0,0
CUST024840,0.9284,1,1
CUST037889,0.8951,1,1
CUST025489,0.0474,0,0
CUST012355,0.1151,0,0
CUST005386,0.1762,0,0
CUST028974,0.2071,0,0
CUST020572,0.0795,0,0
CUST009422,0.1409,0,0
CUST034295,0.0542,0,0
CUST034977,0.7958,1,0
CUST018680,0.1014,0,0
CUST020295,0.1275,0,0
CUST039571,0.5666,1,0
CUST020595,0.3185,0,0
CUST003378,0.1722,0,0
CUST004524,0.0436,0,0
CUST024143,0.4501,0,0
CUST008802,0.0666,0,0
CUST011351,0.066,0,0
CUST014822,0.1434,0,0
CUST001731,0.0948,0,0
CUST048127,0.0665,0,0
CUST027222,0.0827,0,0
CUST021408,0.0632,0,0
CUST017796,0.0896,0,0
CUST027127,0.0753,0,0
CUST027568,0.1298,0,0
CUST003150,0.0952,0,0
CUST045276,0.0454,0,0
CUST021505,0.1048,0,0
CUST007139,0.7569,1,0
CUST014245,0.1183,0,0
CUST040926,0.0787,0,0
CUST007903,0.0919,0,0
CUST007852,0.0675,0,0
CUST034847,0.3074,0,0
CUST015712,0.2146,0,0
CUST023498,0.4231,0,0
CUST000665,0.723,1,0
CUST021254,0.1378,0,0
CUST045539,0.1273,0,0
CUST041076,0.0619,0,0
CUST027421,0.1403,0,0
CUST030860,0.1337,0,0
CUST019801,0.3449,0,0
CUST013255,0.0716,0,0
CUST033094,0.0698,0,0
CUST028776,0.1762,0,0
CUST027825,0.4814,0,0
CUST042884,0.1589,0,0
CUST032686,0.5912,1,0
CUST021613,0.0461,0,0
CUST049886,0.0778,0,0
CUST032277,0.7451,1,0
CUST015075,0.1202,0,0
CUST005687,0.163,0,0
CUST001459,0.1223,0,0
CUST024974,0.8734,1,0
CUST024765,0.4822,0,0
CUST036628,0.0554,0,0
CUST007746,0.1604,0,0
CUST025897,0.0675,0,0
CUST031797,0.8338,1,0
CUST048305,0.076,0,0
CUST035731,0.4049,0,0
CUST033525,0.4083,0,0
CUST030202,0.0749,0,0
CUST009165,0.1266,0,0
CUST004605,0.0646,0,0
CUST011065,0.8974,1,0
CUST003769,0.114,0,0
CUST023376,0.1707,0,0
CUST012372,0.5784,1,1
CUST044248,0.2029,0,0
CUST006025,0.0507,0,0
CUST049854,0.1311,0,0
CUST048142,0.3605,0,0
CUST008389,0.0669,0,0
CUST045336,0.3811,0,0
CUST018851,0.1014,0,0
CUST011184,0.384,0,0
CUST038190,0.1091,0,0
CUST002219,0.5678,1,0
CUST002681,0.082,0,0
CUST034988,0.0568,0,0
CUST045360,0.4276,0,0
CUST029097,0.1902,0,0
CUST049580,0.8974,1,0
CUST008941,0.1732,0,0
CUST024206,0.0912,0,0
CUST020849,0.1006,0,0
CUST005170,0.1507,0,0
CUST041959,0.1043,0,0
CUST046950,0.2486,0,0
CUST004827,0.1164,0,0
CUST024655,0.1719,0,0
CUST041442,0.1223,0,0
CUST003549,0.1728,0,0
CUST036381,0.0862,0,0
CUST040529,0.0895,0,0
CUST036117,0.2277,0,0
CUST025558,0.4425,0,0
CUST001369,0.8276,1,0
CUST036556,0.819,1,0
CUST010139,0.1601,0,0
CUST043423,0.1047,0,0
CUST015191,0.4236,0,0
CUST019355,0.9025,1,0
CUST011128,0.1099,0,0
CUST033526,0.1954,0,0
CUST010339,0.3323,0,0
CUST021888,0.1821,0,0
CUST000438,0.1654,0,0
CUST049787,0.0408,0,0
CUST038005,0.131,0,0
CUST030374,0.1563,0,0
CUST004963,0.1665,0,0
CUST009286,0.0766,0,0
CUST036335,0.4696,0,0
CUST029907,0.0753,0,0
CUST047376,0.1007,0,0
CUST036983,0.0915,0,0
CUST002738,0.0693,0,0
CUST047632,0.0491,0,0
CUST041177,0.1401,0,0
CUST009705,0.8188,1,0
CUST009730,0.3885,0,0
CUST023123,0.0931,0,0
CUST018715,0.1694,0,0
CUST048286,0.0747,0,0
CUST014059,0.1074,0,0
CUST015667,0.6005,1,0
CUST046545,0.1098,0,0
CUST012542,0.239,0,0
CUST002113,0.0837,0,0
CUST043022,0.1948,0,0
CUST013252,0.1469,0,0
CUST047759,0.5585,1,0
CUST046487,0.3622,0,0
CUST024927,0.4881,0,0
CUST016686,0.5568,1,0
CUST001995,0.7547,1,0
CUST041513,0.0519,0,0
CUST028880,0.316,0,0
CUST006343,0.0986,0,0
CUST021084,0.1996,0,0
CUST020474,0.0983,0,0
CUST000363,0.905,1,0
CUST049692,0.4696,0,0
CUST025745,0.2385,0,0
CUST009109,0.8751,1,0
CUST049621,0.087,0,0
CUST028823,0.1016,0,0
CUST043918,0.0623,0,0
CUST010555,0.1022,0,0
CUST002683,0.8202,1,0
CUST048400,0.1371,0,0
CUST006602,0.2512,0,0
CUST010181,0.1322,0,0
CUST043182,0.077,0,0
CUST010125,0.7903,1,0
CUST014100,0.8077,1,0
CUST007525,0.1465,0,0
CUST005252,0.2484,0,0
CUST009144,0.3566,0,0
CUST012237,0.1683,0,0
CUST034382,0.1528,0,0
CUST000612,0.2874,0,0
CUST048664,0.048,0,0
CUST013385,0.4478,0,0
CUST014383,0.0439,0,0
CUST010530,0.1421,0,0
CUST027450,0.0833,0,0
CUST016643,0.3531,0,0
CUST041912,0.3655,0,0
CUST036073,0.0647,0,0
CUST040259,0.7792,1,0
CUST020538,0.3229,0,0
CUST025417,0.0675,0,0
CUST005949,0.077,0,0
CUST030795,0.0685,0,0
CUST024874,0.0638,0,0
CUST003758,0.1368,0,0
CUST004223,0.6212,1,0
CUST025617,0.0498,0,0
CUST019763,0.0532,0,0
CUST036095,0.6296,1,0
CUST003753,0.5663,1,0
CUST017368,0.1267,0,0
CUST048322,0.0551,0,0
CUST024638,0.2222,0,0
CUST035434,0.0553,0,0
CUST038426,0.0913,0,0
CUST042836,0.1194,0,0
CUST017801,0.0788,0,0
CUST041320,0.056,0,0
CUST023067,0.1439,0,0
CUST036299,0.7251,1,0
CUST001337,0.1673,0,0
CUST049025,0.8057,1,0
CUST038480,0.1205,0,0
CUST027534,0.2267,0,0
CUST031291,0.6005,1,0
CUST034610,0.0698,0,0
CUST007126,0.1905,0,0
CUST025605,0.5289,1,0
CUST010756,0.082,0,0
CUST041343,0.6755,1,0
CUST018545,0.0812,0,0
CUST049422,0.2093,0,0
CUST015229,0.5185,1,0
CUST034056,0.0404,0,0
CUST014940,0.1065,0,0
CUST030525,0.3377,0,0
CUST022709,0.0569,0,0
CUST019979,0.08,0,0
CUST021513,0.8021,1,0
CUST032101,0.0835,0,0
CUST025468,0.2708,0,0
CUST018868,0.2588,0,0
CUST015482,0.8525,1,1
CUST020322,0.1459,0,0
CUST015227,0.0801,0,0
CUST001050,0.124,0,0
CUST021732,0.0495,0,0
CUST044111,0.8322,1,0
CUST013547,0.1173,0,0
CUST037250,0.0895,0,0
CUST034256,0.0802,0,0
CUST001794,0.0557,0,0
CUST044558,0.0591,0,0
CUST039608,0.5434,1,0
CUST039327,0.0515,0,0
CUST037470,0.0718,0,0
CUST049986,0.0615,0,0
CUST012660,0.0675,0,0
CUST044723,0.5188,1,0
CUST021639,0.1443,0,0
CUST008217,0.0574,0,0
CUST020207,0.9294,1,0
CUST043778,0.8198,1,1
CUST018079,0.556,1,0
CUST027509,0.1036,0,0
CUST009824,0.8965,1,1
CUST044101,0.0851,0,0
CUST015810,0.1397,0,0
CUST048939,0.074,0,0
CUST042838,0.2995,0,0
CUST017504,0.1699,0,0
CUST006656,0.0671,0,0
CUST048995,0.0548,0,0
CUST027664,0.1781,0,0
CUST027964,0.4692,0,0
CUST029974,0.0675,0,0
CUST041470,0.8171,1,0
CUST039893,0.0481,0,0
CUST025256,0.1029,0,0
CUST028267,0.4268,0,0
CUST007465,0.0771,0,0
CUST041688,0.4112,0,0
CUST033616,0.1017,0,0
CUST027126,0.0675,0,0
CUST047795,0.0791,0,0
CUST010290,0.7077,1,0
CUST021194,0.0395,0,0
CUST028108,0.1088,0,0
CUST026899,0.4197,0,0
CUST014877,0.4571,0,0
CUST010929,0.5512,1,0
CUST033700,0.065,0,0
CUST016336,0.8525,1,0
CUST015735,0.4284,0,0
CUST014484,0.7514,1,0
CUST021854,0.0916,0,0
CUST011400,0.3773,0,0
CUST036722,0.0753,0,0
CUST000447,0.0674,0,0
CUST008226,0.2633,0,0
CUST036456,0.0805,0,0
CUST013016,0.065,0,0
CUST014981,0.0516,0,0
CUST011579,0.8645,1,0
CUST010631,0.0478,0,0
CUST015374,0.0867,0,0
CUST038525,0.0414,0,0
CUST019409,0.0451,0,0
CUST047168,0.6271,1,0
CUST012389,0.1888,0,0
CUST023348,0.3177,0,0
CUST040090,0.8749,1,0
CUST002908,0.0407,0,0
CUST006464,0.1025,0,0
CUST029848,0.0694,0,0
CUST043756,0.0664,0,0
CUST021295,0.1715,0,0
CUST006501,0.4905,0,0
CUST024817,0.1109,0,0
CUST046490,0.7523,1,0
CUST020504,0.0396,0,0
CUST048747,0.1053,0,0
CUST029187,0.8231,1,0
CUST023992,0.1992,0,0
CUST026415,0.6274,1,0
CUST017729,0.5409,1,0
CUST000556,0.8152,1,1
CUST008491,0.0652,0,0
CUST030002,0.7801,1,0
CUST022689,0.0727,0,0
CUST023579,0.5459,1,0
CUST044730,0.7299,1,0
CUST029168,0.8625,1,0
CUST032345,0.1734,0,0
CUST012399,0.0944,0,0
CUST037930,0.2813,0,0
CUST006629,0.2339,0,0
CUST041055,0.0505,0,0
CUST026615,0.3006,0,0
CUST013018,0.0675,0,0
CUST040514,0.0682,0,0
CUST042103,0.754,1,0
CUST000176,0.0646,0,0
CUST038794,0.4874,0,0
CUST037675,0.1775,0,0
CUST030447,0.7207,1,1
CUST017701,0.0654,0,0
CUST044794,0.1073,0,0
CUST049871,0.1798,0,0
CUST022431,0.0879,0,0
CUST006203,0.0385,0,0
CUST017094,0.8107,1,0
CUST010601,0.0832,0,0
CUST049153,0.216,0,0
CUST002264,0.0685,0,0
CUST049419,0.0567,0,0
CUST023698,0.72,1,0
CUST017208,0.1658,0,0
CUST032506,0.1566,0,0
CUST019875,0.0828,0,0
CUST009882,0.0681,0,0
CUST045409,0.8414,1,0
CUST035932,0.1327,0,0
CUST020467,0.0698,0,0
CUST041745,0.7671,1,0
CUST028086,0.0781,0,0
CUST047526,0.1787,0,0
CUST013407,0.05,0,0
CUST022825,0.1686,0,0
CUST041930,0.0675,0,0
CUST017358,0.1088,0,0
CUST049979,0.1651,0,0
CUST019343,0.2758,0,0
CUST008359,0.069,0,0
CUST033875,0.1194,0,0
CUST048645,0.067,0,0
CUST046646,0.1871,0,0
CUST009945,0.1047,0,0
CUST006594,0.0626,0,0
CUST043936,0.1297,0,0
CUST043691,0.4624,0,0
CUST014633,0.5766,1,0
CUST035205,0.0887,0,0
CUST014614,0.2468,0,0
CUST021366,0.1399,0,0
CUST012757,0.1863,0,0
CUST017901,0.0481,0,0
CUST012802,0.3695,0,0
CUST045837,0.8087,1,0
CUST040004,0.0753,0,0
CUST011053,0.0738,0,0
CUST019300,0.1317,0,0
CUST036001,0.168,0,0
CUST000949,0.2302,0,0
CUST034674,0.3436,0,0
CUST024954,0.0842,0,0
CUST047300,0.213,0,0
CUST047502,0.0463,0,0
CUST036653,0.173,0,0
CUST003639,0.1609,0,0
CUST000833,0.0675,0,0
CUST035529,0.3671,0,0
CUST027870,0.2476,0,0
CUST046967,0.1607,0,0
CUST022392,0.0482,0,0
CUST013516,0.0413,0,0
CUST033612,0.0967,0,0
CUST038099,0.4005,0,0
CUST047708,0.0768,0,0
CUST044078,0.8991,1,0
CUST009347,0.0745,0,0
CUST038701,0.0701,0,0
CUST036291,0.4083,0,0
CUST033738,0.8323,1,0
CUST016624,0.2934,0,0
CUST023715,0.1521,0,0
CUST045655,0.0853,0,0
CUST033587,0.0986,0,0
CUST015371,0.772,1,0
CUST007595,0.2636,0,0
CUST024969,0.6112,1,0
CUST035754,0.0748,0,0
CUST019829,0.5524,1,0
CUST033560,0.2325,0,0
CUST001911,0.1337,0,0
CUST013783,0.0645,0,0
CUST009871,0.0748,0,0
CUST013339,0.0807,0,0
CUST021652,0.099,0,0
CUST039498,0.0737,0,0
CUST022361,0.7472,1,0
CUST022093,0.1039,0,0
CUST015343,0.0749,0,0
CUST045859,0.048,0,0
CUST022904,0.0684,0,0
CUST038494,0.2096,0,0
CUST030209,0.0974,0,0
CUST029250,0.5912,1,0
CUST009725,0.2949,0,0
CUST038586,0.0509,0,0
CUST027276,0.1759,0,0
CUST041943,0.0971,0,0
CUST041290,0.1122,0,0
CUST010085,0.0908,0,0
CUST030217,0.0522,0,0
CUST006635,0.1234,0,0
CUST043087,0.1083,0,0
CUST002328,0.1243,0,0
CUST000561,0.0363,0,0
CUST000423,0.0734,0,0
CUST048319,0.044,0,0
CUST030055,0.0722,0,0
CUST010622,0.1775,0,0
CUST012986,0.5242,1,0
CUST044110,0.6005,1,0
CUST020900,0.1013,0,0
CUST013820,0.1733,0,0
CUST000385,0.1117,0,0
CUST002293,0.2213,0,0
CUST018963,0.0416,0,0
CUST044785,0.568,1,0
CUST041353,0.8662,1,0
CUST002714,0.0605,0,0
CUST012510,0.8296,1,0
CUST041926,0.0675,0,0
CUST037428,0.1633,0,0
CUST018738,0.1641,0,0
CUST001705,0.048,0,0
CUST028256,0.1761,0,0
CUST016283,0.2879,0,0
CUST006878,0.0847,0,0
CUST042529,0.4962,0,0
CUST031215,0.1234,0,0
CUST038219,0.0783,0,0
CUST026087,0.7992,1,0
CUST049521,0.0549,0,0
CUST039128,0.0753,0,0
CUST000853,0.0535,0,0
CUST029309,0.6913,1,0
CUST038455,0.0793,0,0
CUST020477,0.1067,0,0
CUST009057,0.0689,0,0
CUST037932,0.0966,0,0
CUST046150,0.7233,1,0
CUST036950,0.2546,0,0
CUST037460,0.1928,0,0
CUST035928,0.0581,0,0
CUST026459,0.0575,0,0
CUST005746,0.1967,0,0
CUST004329,0.3087,0,0
CUST038252,0.1491,0,0
CUST033300,0.0398,0,0
CUST000759,0.0833,0,0
CUST025687,0.0675,0,0
CUST016840,0.0599,0,0
CUST002694,0.1828,0,0
CUST002481,0.0675,0,0
CUST020177,0.0815,0,0
CUST013660,0.257,0,0
CUST019338,0.0754,0,0
CUST030340,0.6995,1,0
CUST040929,0.0753,0,0
CUST001383,0.0485,0,0
CUST026461,0.0952,0,0
CUST017163,0.2985,0,0
CUST019709,0.8498,1,0
CUST027179,0.4253,0,0
CUST045868,0.3048,0,0
CUST047441,0.0675,0,0
CUST049218,0.0618,0,0
CUST027061,0.0557,0,0
CUST024516,0.3607,0,0
CUST017377,0.1904,0,0
CUST039573,0.0557,0,0
CUST034929,0.8838,1,0
CUST006081,0.0675,0,0
CUST041614,0.8759,1,0
CUST037319,0.4693,0,0
CUST020156,0.7952,1,0
CUST038551,0.0427,0,0
CUST015694,0.0513,0,0
CUST042406,0.194,0,0
